15870|Dummy|20288|833.00
15871|Dummy|27379|951.00
15872|Dummy|23770|598.00
15873|Dummy|16884|346.00
15874|Dummy|11835|939.00
15875|Dummy|31912|478.00
15876|Dummy|24630|345.00
15877|Dummy|17937|461.00
15878|Dummy|23144|676.00
15879|Dummy|19558|68.00
15880|Dummy|4963|92.00
15881|Dummy|18008|582.00
15882|Dummy|24588|712.00
15883|Dummy|23961|213.00
15884|Dummy|21057|366.00
15885|Dummy|8863|605.00
15886|Dummy|27327|135.00
15887|Dummy|28070|553.00
15888|Dummy|8771|30.00
15889|Dummy|20724|62.00
15890|Dummy|3568|912.00
15891|Dummy|96|667.00
15892|Dummy|8945|200.00
15893|Dummy|21013|551.00
15894|Dummy|23903|264.00
15895|Dummy|15508|764.00
15896|Dummy|20069|662.00
15897|Dummy|30200|689.00
15898|Dummy|21922|918.00
15899|Dummy|6270|473.00
15900|Dummy|2510|182.00
15901|Dummy|28740|941.00
15902|Dummy|5281|484.00
15903|Dummy|22097|932.00
15904|Dummy|1520|727.00
15905|Dummy|15574|169.00
15906|Dummy|25114|717.00
15907|Dummy|20659|186.00
15908|Dummy|28578|382.00
15909|Dummy|21565|666.00
15910|Dummy|2077|282.00
15911|Dummy|5951|867.00
15912|Dummy|28751|356.00
15913|Dummy|12351|105.00
15914|Dummy|31633|615.00
15915|Dummy|23298|593.00
15916|Dummy|32373|110.00
15917|Dummy|8274|970.00
15918|Dummy|21677|902.00
15919|Dummy|11006|653.00
15920|Dummy|32297|364.00
15921|Dummy|28195|307.00
15922|Dummy|6016|130.00
15923|Dummy|170|604.00
15924|Dummy|12689|616.00
15925|Dummy|21010|752.00
15926|Dummy|19562|60.00
15927|Dummy|7279|153.00
15928|Dummy|31081|358.00
15929|Dummy|14259|484.00
15930|Dummy|26784|291.00
15931|Dummy|12845|955.00
15932|Dummy|25982|190.00
15933|Dummy|21071|256.00
15934|Dummy|1708|29.00
15935|Dummy|26036|504.00
15936|Dummy|5430|435.00
15937|Dummy|354|744.00
15938|Dummy|28395|547.00
15939|Dummy|5964|914.00
15940|Dummy|26630|457.00
15941|Dummy|1307|782.00
15942|Dummy|28686|952.00
15943|Dummy|45|621.00
15944|Dummy|32250|277.00
15945|Dummy|734|703.00
15946|Dummy|1945|856.00
15947|Dummy|7943|768.00
15948|Dummy|2097|86.00
15949|Dummy|22981|382.00
15950|Dummy|23143|934.00
15951|Dummy|29820|897.00
15952|Dummy|26974|860.00
15953|Dummy|18203|173.00
15954|Dummy|32035|194.00
15955|Dummy|4001|138.00
15956|Dummy|9801|282.00
15957|Dummy|23264|155.00
15958|Dummy|3280|342.00
15959|Dummy|27264|300.00
15960|Dummy|9804|947.00
15961|Dummy|15432|868.00
15962|Dummy|5954|848.00
15963|Dummy|5785|863.00
15964|Dummy|17366|689.00
15965|Dummy|15931|158.00
15966|Dummy|21411|111.00
15967|Dummy|14685|73.00
15968|Dummy|11499|589.00
15969|Dummy|17366|508.00
15970|Dummy|10992|921.00
15971|Dummy|22705|519.00
15972|Dummy|5025|892.00
15973|Dummy|29929|293.00
15974|Dummy|4217|235.00
15975|Dummy|30577|39.00
15976|Dummy|11941|227.00
15977|Dummy|17015|110.00
15978|Dummy|10853|229.00
15979|Dummy|490|100.00
15980|Dummy|2484|913.00
15981|Dummy|15162|619.00
15982|Dummy|18987|676.00
15983|Dummy|2655|693.00
15984|Dummy|9763|989.00
15985|Dummy|12316|93.00
15986|Dummy|13594|403.00
15987|Dummy|21893|928.00
15988|Dummy|27480|915.00
15989|Dummy|10431|44.00
15990|Dummy|15569|459.00
15991|Dummy|14087|713.00
15992|Dummy|26446|398.00
15993|Dummy|10229|578.00
15994|Dummy|10184|187.00
15995|Dummy|15874|156.00
15996|Dummy|24340|899.00
15997|Dummy|16457|428.00
15998|Dummy|27078|374.00
15999|Dummy|12682|648.00
16000|Dummy|12111|61.00
16001|Dummy|30836|492.00
16002|Dummy|11368|538.00
16003|Dummy|23844|259.00
16004|Dummy|31924|7.00
16005|Dummy|32745|481.00
16006|Dummy|10144|873.00
16007|Dummy|11594|425.00
16008|Dummy|13455|772.00
16009|Dummy|13130|656.00
16010|Dummy|18996|130.00
16011|Dummy|7146|342.00
16012|Dummy|23870|14.00
16013|Dummy|28912|867.00
16014|Dummy|12859|174.00
16015|Dummy|27879|650.00
16016|Dummy|14006|221.00
16017|Dummy|15719|698.00
16018|Dummy|30115|51.00
16019|Dummy|14998|433.00
16020|Dummy|11006|839.00
16021|Dummy|14319|301.00
16022|Dummy|15022|356.00
16023|Dummy|21058|302.00
16024|Dummy|3759|882.00
16025|Dummy|24316|145.00
16026|Dummy|8304|499.00
16027|Dummy|24745|588.00
16028|Dummy|12666|843.00
16029|Dummy|9399|50.00
16030|Dummy|30547|866.00
16031|Dummy|28285|837.00
16032|Dummy|16034|519.00
16033|Dummy|21372|727.00
16034|Dummy|18835|890.00
16035|Dummy|11492|193.00
16036|Dummy|28029|320.00
16037|Dummy|16986|828.00
16038|Dummy|13251|413.00
16039|Dummy|4600|292.00
16040|Dummy|504|486.00
16041|Dummy|22933|76.00
16042|Dummy|3398|354.00
16043|Dummy|17735|854.00
16044|Dummy|7440|5.00
16045|Dummy|26407|708.00
16046|Dummy|24790|871.00
16047|Dummy|23636|174.00
16048|Dummy|23897|26.00
16049|Dummy|17211|822.00
16050|Dummy|13568|433.00
16051|Dummy|26389|509.00
16052|Dummy|20347|774.00
16053|Dummy|17584|410.00
16054|Dummy|9382|177.00
16055|Dummy|19571|572.00
16056|Dummy|11952|569.00
16057|Dummy|1437|502.00
16058|Dummy|18300|383.00
16059|Dummy|30413|920.00
16060|Dummy|30023|738.00
16061|Dummy|30663|605.00
16062|Dummy|27276|631.00
16063|Dummy|20597|848.00
16064|Dummy|15652|636.00
16065|Dummy|18732|848.00
16066|Dummy|6322|475.00
16067|Dummy|4145|977.00
16068|Dummy|28734|554.00
16069|Dummy|6268|819.00
16070|Dummy|29472|401.00
16071|Dummy|21947|943.00
16072|Dummy|18720|139.00
16073|Dummy|31130|502.00
16074|Dummy|23003|696.00
16075|Dummy|5698|194.00
16076|Dummy|9065|909.00
16077|Dummy|18975|726.00
16078|Dummy|25660|615.00
16079|Dummy|22759|74.00
16080|Dummy|7243|74.00
16081|Dummy|21976|699.00
16082|Dummy|10608|44.00
16083|Dummy|17217|415.00
16084|Dummy|783|238.00
16085|Dummy|19267|53.00
16086|Dummy|22777|467.00
16087|Dummy|30169|233.00
16088|Dummy|6544|629.00
16089|Dummy|22|181.00
16090|Dummy|9003|33.00
16091|Dummy|14510|708.00
16092|Dummy|9404|7.00
16093|Dummy|1464|879.00
16094|Dummy|29104|515.00
16095|Dummy|30642|689.00
16096|Dummy|19734|282.00
16097|Dummy|3526|489.00
16098|Dummy|28676|588.00
16099|Dummy|3915|70.00
16100|Dummy|20278|827.00
16101|Dummy|7823|734.00
16102|Dummy|25593|381.00
16103|Dummy|26836|90.00
16104|Dummy|31815|898.00
16105|Dummy|6040|467.00
16106|Dummy|22068|552.00
16107|Dummy|26394|720.00
16108|Dummy|2697|547.00
16109|Dummy|1561|502.00
16110|Dummy|2734|50.00
16111|Dummy|8927|756.00
16112|Dummy|13773|35.00
16113|Dummy|18814|161.00
16114|Dummy|18740|781.00
16115|Dummy|30554|209.00
16116|Dummy|12283|952.00
16117|Dummy|2023|912.00
16118|Dummy|30183|173.00
16119|Dummy|24244|791.00
16120|Dummy|24975|33.00
16121|Dummy|29353|315.00
16122|Dummy|31165|44.00
16123|Dummy|7821|911.00
16124|Dummy|31255|469.00
16125|Dummy|23242|653.00
16126|Dummy|31487|563.00
16127|Dummy|17525|167.00
16128|Dummy|20663|127.00
16129|Dummy|5513|80.00
16130|Dummy|26057|123.00
16131|Dummy|29299|529.00
16132|Dummy|5286|862.00
16133|Dummy|12500|59.00
16134|Dummy|17549|99.00
16135|Dummy|31618|638.00
16136|Dummy|19886|339.00
16137|Dummy|30672|504.00
16138|Dummy|26768|916.00
16139|Dummy|20495|989.00
16140|Dummy|11440|338.00
16141|Dummy|18260|619.00
16142|Dummy|25195|22.00
16143|Dummy|14972|831.00
16144|Dummy|11293|979.00
16145|Dummy|12910|639.00
16146|Dummy|19083|338.00
16147|Dummy|27552|948.00
16148|Dummy|126|237.00
16149|Dummy|30429|872.00
16150|Dummy|22961|439.00
16151|Dummy|22341|355.00
16152|Dummy|22765|151.00
16153|Dummy|16789|38.00
16154|Dummy|20851|810.00
16155|Dummy|24744|87.00
16156|Dummy|28570|743.00
16157|Dummy|17214|909.00
16158|Dummy|13497|819.00
16159|Dummy|22269|290.00
16160|Dummy|27207|40.00
16161|Dummy|5301|854.00
16162|Dummy|20545|575.00
16163|Dummy|16872|13.00
16164|Dummy|2764|378.00
16165|Dummy|27530|75.00
16166|Dummy|4892|99.00
16167|Dummy|32261|894.00
16168|Dummy|12180|627.00
16169|Dummy|7808|346.00
16170|Dummy|14127|986.00
16171|Dummy|10593|560.00
16172|Dummy|9246|502.00
16173|Dummy|31248|261.00
16174|Dummy|14771|975.00
16175|Dummy|24574|705.00
16176|Dummy|16765|579.00
16177|Dummy|25831|768.00
16178|Dummy|9141|810.00
16179|Dummy|18516|890.00
16180|Dummy|24280|814.00
16181|Dummy|21603|15.00
16182|Dummy|8854|610.00
16183|Dummy|28618|233.00
16184|Dummy|4587|952.00
16185|Dummy|4378|482.00
16186|Dummy|28812|730.00
16187|Dummy|30529|192.00
16188|Dummy|16260|652.00
16189|Dummy|19283|33.00
16190|Dummy|3359|131.00
16191|Dummy|3978|466.00
16192|Dummy|31751|693.00
16193|Dummy|32651|47.00
16194|Dummy|17837|442.00
16195|Dummy|17898|778.00
16196|Dummy|15338|296.00
16197|Dummy|10993|264.00
16198|Dummy|3559|928.00
16199|Dummy|8349|170.00
16200|Dummy|21562|336.00
16201|Dummy|20458|924.00
16202|Dummy|10321|955.00
16203|Dummy|2896|790.00
16204|Dummy|19220|660.00
16205|Dummy|19086|210.00
16206|Dummy|7878|156.00
16207|Dummy|5030|186.00
16208|Dummy|30764|503.00
16209|Dummy|29993|181.00
16210|Dummy|2802|294.00
16211|Dummy|30132|95.00
16212|Dummy|30026|202.00
16213|Dummy|7355|622.00
16214|Dummy|11990|833.00
16215|Dummy|30853|332.00
16216|Dummy|24264|609.00
16217|Dummy|17784|180.00
16218|Dummy|23880|997.00
16219|Dummy|6807|785.00
16220|Dummy|25622|615.00
16221|Dummy|16201|4.00
16222|Dummy|12912|742.00
16223|Dummy|3676|703.00
16224|Dummy|10294|756.00
16225|Dummy|2633|288.00
16226|Dummy|7244|17.00
16227|Dummy|1722|84.00
16228|Dummy|29248|334.00
16229|Dummy|2889|910.00
16230|Dummy|13100|330.00
16231|Dummy|21387|969.00
16232|Dummy|11742|633.00
16233|Dummy|4173|974.00
16234|Dummy|25143|219.00
16235|Dummy|19997|436.00
16236|Dummy|15313|432.00
16237|Dummy|9485|49.00
16238|Dummy|24548|808.00
16239|Dummy|5555|481.00
16240|Dummy|4715|222.00
16241|Dummy|14196|310.00
16242|Dummy|30338|484.00
16243|Dummy|7171|816.00
16244|Dummy|11795|122.00
16245|Dummy|3108|777.00
16246|Dummy|7345|52.00
16247|Dummy|438|160.00
16248|Dummy|20932|92.00
16249|Dummy|752|863.00
16250|Dummy|24039|606.00
16251|Dummy|17131|625.00
16252|Dummy|6030|652.00
16253|Dummy|11104|606.00
16254|Dummy|4844|99.00
16255|Dummy|13236|808.00
16256|Dummy|20756|299.00
16257|Dummy|10545|412.00
16258|Dummy|27230|196.00
16259|Dummy|19607|387.00
16260|Dummy|14348|415.00
16261|Dummy|26835|696.00
16262|Dummy|16685|851.00
16263|Dummy|18190|803.00
16264|Dummy|28354|292.00
16265|Dummy|9193|27.00
16266|Dummy|19232|373.00
16267|Dummy|2567|657.00
16268|Dummy|20629|838.00
16269|Dummy|13773|161.00
16270|Dummy|2894|979.00
16271|Dummy|26213|598.00
16272|Dummy|4728|6.00
16273|Dummy|16393|986.00
16274|Dummy|7334|276.00
16275|Dummy|9086|915.00
16276|Dummy|13171|93.00
16277|Dummy|7902|764.00
16278|Dummy|19048|812.00
16279|Dummy|23451|625.00
16280|Dummy|15648|967.00
16281|Dummy|11713|268.00
16282|Dummy|30889|155.00
16283|Dummy|10363|667.00
16284|Dummy|21550|383.00
16285|Dummy|23513|822.00
16286|Dummy|23763|845.00
16287|Dummy|8144|790.00
16288|Dummy|6369|791.00
16289|Dummy|4227|251.00
16290|Dummy|1571|274.00
16291|Dummy|8128|146.00
16292|Dummy|22416|258.00
16293|Dummy|24526|704.00
16294|Dummy|13865|38.00
16295|Dummy|27494|777.00
16296|Dummy|2341|279.00
16297|Dummy|3839|415.00
16298|Dummy|2380|213.00
16299|Dummy|5967|211.00
16300|Dummy|9121|700.00
16301|Dummy|26894|129.00
16302|Dummy|28483|113.00
16303|Dummy|17917|746.00
16304|Dummy|14997|525.00
16305|Dummy|25383|645.00
16306|Dummy|29597|364.00
16307|Dummy|13414|648.00
16308|Dummy|28586|437.00
16309|Dummy|4394|465.00
16310|Dummy|22074|60.00
16311|Dummy|5750|36.00
16312|Dummy|13082|10.00
16313|Dummy|27179|124.00
16314|Dummy|29647|834.00
16315|Dummy|17289|471.00
16316|Dummy|21557|430.00
16317|Dummy|23795|37.00
16318|Dummy|32358|428.00
16319|Dummy|13042|56.00
16320|Dummy|25053|304.00
16321|Dummy|13437|37.00
16322|Dummy|1500|146.00
16323|Dummy|18552|618.00
16324|Dummy|23306|982.00
16325|Dummy|19578|618.00
16326|Dummy|20577|433.00
16327|Dummy|28883|0.00
16328|Dummy|12103|368.00
16329|Dummy|5582|672.00
16330|Dummy|763|532.00
16331|Dummy|3635|455.00
16332|Dummy|3891|237.00
16333|Dummy|27408|534.00
16334|Dummy|6660|256.00
16335|Dummy|13497|533.00
16336|Dummy|3329|251.00
16337|Dummy|13582|918.00
16338|Dummy|12711|644.00
16339|Dummy|14076|74.00
16340|Dummy|3321|873.00
16341|Dummy|24391|163.00
16342|Dummy|7783|939.00
16343|Dummy|646|498.00
16344|Dummy|1524|388.00
16345|Dummy|7279|965.00
16346|Dummy|21912|643.00
16347|Dummy|19540|794.00
16348|Dummy|4579|611.00
16349|Dummy|31470|231.00
16350|Dummy|9700|291.00
16351|Dummy|3418|614.00
16352|Dummy|20041|109.00
16353|Dummy|18785|5.00
16354|Dummy|16327|908.00
16355|Dummy|20220|261.00
16356|Dummy|3261|911.00
16357|Dummy|19223|519.00
16358|Dummy|3604|783.00
16359|Dummy|18326|179.00
16360|Dummy|21353|329.00
16361|Dummy|15510|132.00
16362|Dummy|24174|530.00
16363|Dummy|18165|946.00
16364|Dummy|11661|69.00
16365|Dummy|10260|761.00
16366|Dummy|22991|851.00
16367|Dummy|29403|565.00
16368|Dummy|19453|52.00
16369|Dummy|2558|438.00
16370|Dummy|19717|812.00
16371|Dummy|21375|449.00
16372|Dummy|30110|323.00
16373|Dummy|17781|338.00
16374|Dummy|16687|996.00
16375|Dummy|12299|321.00
16376|Dummy|18413|273.00
16377|Dummy|26827|924.00
16378|Dummy|25668|176.00
16379|Dummy|15133|394.00
16380|Dummy|18297|349.00
16381|Dummy|16906|187.00
16382|Dummy|16781|880.00
16383|Dummy|3910|273.00
16384|Dummy|16484|275.00
16385|Dummy|17262|386.00
16386|Dummy|18983|455.00
16387|Dummy|31630|134.00
16388|Dummy|30438|362.00
16389|Dummy|14310|92.00
16390|Dummy|11650|833.00
16391|Dummy|8174|223.00
16392|Dummy|10186|529.00
16393|Dummy|18327|524.00
16394|Dummy|484|597.00
16395|Dummy|22996|45.00
16396|Dummy|22767|416.00
16397|Dummy|19545|592.00
16398|Dummy|15590|747.00
16399|Dummy|162|651.00
16400|Dummy|31175|799.00
16401|Dummy|30264|639.00
16402|Dummy|31733|763.00
16403|Dummy|29232|832.00
16404|Dummy|21467|706.00
16405|Dummy|16372|478.00
16406|Dummy|7379|376.00
16407|Dummy|28486|611.00
16408|Dummy|19270|33.00
16409|Dummy|13185|135.00
16410|Dummy|9748|429.00
16411|Dummy|18466|829.00
16412|Dummy|28470|662.00
16413|Dummy|32392|688.00
16414|Dummy|32674|642.00
16415|Dummy|22776|38.00
16416|Dummy|23150|671.00
16417|Dummy|22244|813.00
16418|Dummy|31545|883.00
16419|Dummy|22125|292.00
16420|Dummy|25543|856.00
16421|Dummy|12070|618.00
16422|Dummy|11499|729.00
16423|Dummy|27163|39.00
16424|Dummy|7850|143.00
16425|Dummy|15122|184.00
16426|Dummy|5021|532.00
16427|Dummy|7952|506.00
16428|Dummy|11159|900.00
16429|Dummy|17439|210.00
16430|Dummy|4488|785.00
16431|Dummy|7759|997.00
16432|Dummy|22689|563.00
16433|Dummy|19963|352.00
16434|Dummy|13497|992.00
16435|Dummy|15181|82.00
16436|Dummy|4592|143.00
16437|Dummy|2820|461.00
16438|Dummy|20370|424.00
16439|Dummy|20597|479.00
16440|Dummy|8766|241.00
16441|Dummy|8400|927.00
16442|Dummy|24903|396.00
16443|Dummy|27557|457.00
16444|Dummy|17242|171.00
16445|Dummy|15527|318.00
16446|Dummy|20065|221.00
16447|Dummy|19119|319.00
16448|Dummy|32424|771.00
16449|Dummy|30724|321.00
16450|Dummy|26942|288.00
16451|Dummy|10201|197.00
16452|Dummy|23967|316.00
16453|Dummy|3351|580.00
16454|Dummy|19087|616.00
16455|Dummy|22109|734.00
16456|Dummy|27209|737.00
16457|Dummy|23365|244.00
16458|Dummy|31193|729.00
16459|Dummy|12010|689.00
16460|Dummy|32711|940.00
16461|Dummy|15271|398.00
16462|Dummy|26101|614.00
16463|Dummy|19489|215.00
16464|Dummy|27338|415.00
16465|Dummy|9607|810.00
16466|Dummy|11664|794.00
16467|Dummy|5912|854.00
16468|Dummy|23067|952.00
16469|Dummy|8934|773.00
16470|Dummy|14252|486.00
16471|Dummy|9178|230.00
16472|Dummy|7957|666.00
16473|Dummy|5369|637.00
16474|Dummy|7197|272.00
16475|Dummy|24037|235.00
16476|Dummy|15909|297.00
16477|Dummy|18599|60.00
16478|Dummy|23564|861.00
16479|Dummy|1195|124.00
16480|Dummy|20305|641.00
16481|Dummy|23308|539.00
16482|Dummy|27255|762.00
16483|Dummy|30739|102.00
16484|Dummy|11950|657.00
16485|Dummy|28154|63.00
16486|Dummy|1199|639.00
16487|Dummy|21749|417.00
16488|Dummy|31976|685.00
16489|Dummy|11379|836.00
16490|Dummy|23257|583.00
16491|Dummy|24992|952.00
16492|Dummy|28606|957.00
16493|Dummy|7983|538.00
16494|Dummy|2158|679.00
16495|Dummy|19032|908.00
16496|Dummy|29315|224.00
16497|Dummy|20764|848.00
16498|Dummy|23739|466.00
16499|Dummy|11728|808.00
16500|Dummy|5790|857.00
16501|Dummy|17369|895.00
16502|Dummy|29537|107.00
16503|Dummy|31157|973.00
16504|Dummy|21515|78.00
16505|Dummy|13371|996.00
16506|Dummy|7382|453.00
16507|Dummy|5923|521.00
16508|Dummy|6616|61.00
16509|Dummy|11976|495.00
16510|Dummy|5858|410.00
16511|Dummy|26413|260.00
16512|Dummy|11945|755.00
16513|Dummy|29758|503.00
16514|Dummy|5411|204.00
16515|Dummy|3929|668.00
16516|Dummy|24884|405.00
16517|Dummy|11789|946.00
16518|Dummy|6538|544.00
16519|Dummy|5666|397.00
16520|Dummy|2246|354.00
16521|Dummy|29401|695.00
16522|Dummy|7388|691.00
16523|Dummy|20340|52.00
16524|Dummy|21948|371.00
16525|Dummy|6905|214.00
16526|Dummy|1842|223.00
16527|Dummy|6452|688.00
16528|Dummy|29194|260.00
16529|Dummy|25851|97.00
16530|Dummy|30841|301.00
16531|Dummy|26550|202.00
16532|Dummy|29112|977.00
16533|Dummy|27166|912.00
16534|Dummy|24818|431.00
16535|Dummy|8772|15.00
16536|Dummy|4960|648.00
16537|Dummy|25301|737.00
16538|Dummy|27059|135.00
16539|Dummy|20381|474.00
16540|Dummy|20658|80.00
16541|Dummy|15179|806.00
16542|Dummy|11556|712.00
16543|Dummy|4724|534.00
16544|Dummy|16112|982.00
16545|Dummy|30682|845.00
16546|Dummy|16259|906.00
16547|Dummy|30189|752.00
16548|Dummy|16242|676.00
16549|Dummy|27026|315.00
16550|Dummy|1888|75.00
16551|Dummy|2596|179.00
16552|Dummy|35|117.00
16553|Dummy|12984|952.00
16554|Dummy|26146|845.00
16555|Dummy|20646|147.00
16556|Dummy|19457|802.00
16557|Dummy|6981|807.00
16558|Dummy|12417|493.00
16559|Dummy|30965|960.00
16560|Dummy|11169|194.00
16561|Dummy|13667|190.00
16562|Dummy|30474|396.00
16563|Dummy|27912|92.00
16564|Dummy|21929|631.00
16565|Dummy|20979|304.00
16566|Dummy|7838|5.00
16567|Dummy|11721|265.00
16568|Dummy|28501|546.00
16569|Dummy|17674|593.00
16570|Dummy|18674|312.00
16571|Dummy|32661|450.00
16572|Dummy|7411|977.00
16573|Dummy|31343|377.00
16574|Dummy|3344|12.00
16575|Dummy|26304|755.00
16576|Dummy|25190|192.00
16577|Dummy|23070|597.00
16578|Dummy|32725|566.00
16579|Dummy|29710|412.00
16580|Dummy|21415|193.00
16581|Dummy|31944|652.00
16582|Dummy|3186|778.00
16583|Dummy|24891|472.00
16584|Dummy|5439|143.00
16585|Dummy|12369|540.00
16586|Dummy|7403|644.00
16587|Dummy|32116|993.00
16588|Dummy|11470|471.00
16589|Dummy|19537|302.00
16590|Dummy|4763|733.00
16591|Dummy|27100|533.00
16592|Dummy|8583|297.00
16593|Dummy|22164|359.00
16594|Dummy|3758|245.00
16595|Dummy|9736|935.00
16596|Dummy|27826|740.00
16597|Dummy|30618|556.00
16598|Dummy|2725|973.00
16599|Dummy|27779|229.00
16600|Dummy|14889|142.00
16601|Dummy|16151|297.00
16602|Dummy|16597|581.00
16603|Dummy|24394|808.00
16604|Dummy|30939|373.00
16605|Dummy|14452|191.00
16606|Dummy|25832|155.00
16607|Dummy|1105|930.00
16608|Dummy|15180|55.00
16609|Dummy|20300|393.00
16610|Dummy|11355|479.00
16611|Dummy|4605|306.00
16612|Dummy|26643|675.00
16613|Dummy|1008|438.00
16614|Dummy|9983|198.00
16615|Dummy|2984|185.00
16616|Dummy|14938|202.00
16617|Dummy|28643|392.00
16618|Dummy|26488|482.00
16619|Dummy|11808|152.00
16620|Dummy|4706|997.00
16621|Dummy|6751|481.00
16622|Dummy|31681|991.00
16623|Dummy|11304|614.00
16624|Dummy|5629|438.00
16625|Dummy|7374|439.00
16626|Dummy|13733|344.00
16627|Dummy|15093|393.00
16628|Dummy|8466|425.00
16629|Dummy|5970|349.00
16630|Dummy|17223|882.00
16631|Dummy|28338|816.00
16632|Dummy|1564|7.00
16633|Dummy|30014|780.00
16634|Dummy|6044|136.00
16635|Dummy|26365|506.00
16636|Dummy|7851|286.00
16637|Dummy|410|630.00
16638|Dummy|8940|986.00
16639|Dummy|19304|269.00
16640|Dummy|11233|242.00
16641|Dummy|19363|265.00
16642|Dummy|23380|340.00
16643|Dummy|6137|491.00
16644|Dummy|1782|44.00
16645|Dummy|23368|958.00
16646|Dummy|5447|881.00
16647|Dummy|14762|225.00
16648|Dummy|8629|465.00
16649|Dummy|13743|441.00
16650|Dummy|11272|752.00
16651|Dummy|31465|778.00
16652|Dummy|22269|602.00
16653|Dummy|12718|725.00
16654|Dummy|31281|709.00
16655|Dummy|16409|211.00
16656|Dummy|2881|887.00
16657|Dummy|7250|61.00
16658|Dummy|8752|389.00
16659|Dummy|5135|920.00
16660|Dummy|7433|606.00
16661|Dummy|11611|568.00
16662|Dummy|9925|876.00
16663|Dummy|1175|335.00
16664|Dummy|9582|910.00
16665|Dummy|19390|377.00
16666|Dummy|21381|971.00
16667|Dummy|20205|101.00
16668|Dummy|2210|138.00
16669|Dummy|8738|77.00
16670|Dummy|30042|952.00
16671|Dummy|23619|178.00
16672|Dummy|22117|622.00
16673|Dummy|867|45.00
16674|Dummy|25344|842.00
16675|Dummy|3650|426.00
16676|Dummy|31377|217.00
16677|Dummy|7954|496.00
16678|Dummy|21898|573.00
16679|Dummy|23425|897.00
16680|Dummy|15759|502.00
16681|Dummy|1523|619.00
16682|Dummy|4315|254.00
16683|Dummy|15375|830.00
16684|Dummy|5344|106.00
16685|Dummy|32382|819.00
16686|Dummy|23597|135.00
16687|Dummy|26095|532.00
16688|Dummy|17301|117.00
16689|Dummy|10591|858.00
16690|Dummy|19086|274.00
16691|Dummy|22935|376.00
16692|Dummy|19159|403.00
16693|Dummy|30198|693.00
16694|Dummy|21342|701.00
16695|Dummy|15984|91.00
16696|Dummy|10848|424.00
16697|Dummy|26327|820.00
16698|Dummy|15058|685.00
16699|Dummy|3929|550.00
16700|Dummy|28928|747.00
16701|Dummy|9803|914.00
16702|Dummy|19060|299.00
16703|Dummy|5925|264.00
16704|Dummy|7449|68.00
16705|Dummy|27341|367.00
16706|Dummy|22944|284.00
16707|Dummy|15640|567.00
16708|Dummy|19747|916.00
16709|Dummy|11150|731.00
16710|Dummy|9736|817.00
16711|Dummy|8557|514.00
16712|Dummy|16425|284.00
16713|Dummy|9457|61.00
16714|Dummy|31793|379.00
16715|Dummy|2515|267.00
16716|Dummy|9801|527.00
16717|Dummy|11535|746.00
16718|Dummy|12277|312.00
16719|Dummy|7659|186.00
16720|Dummy|16696|596.00
16721|Dummy|22581|263.00
16722|Dummy|25855|695.00
16723|Dummy|29644|19.00
16724|Dummy|21693|136.00
16725|Dummy|28002|410.00
16726|Dummy|10066|102.00
16727|Dummy|27775|993.00
16728|Dummy|26417|316.00
16729|Dummy|10953|43.00
16730|Dummy|21442|471.00
16731|Dummy|24708|214.00
16732|Dummy|20997|736.00
16733|Dummy|23125|125.00
16734|Dummy|20601|669.00
16735|Dummy|7243|336.00
16736|Dummy|8764|47.00
16737|Dummy|13855|264.00
16738|Dummy|5491|358.00
16739|Dummy|11451|374.00
16740|Dummy|18668|863.00
16741|Dummy|7418|749.00
16742|Dummy|1282|161.00
16743|Dummy|31663|382.00
16744|Dummy|7105|580.00
16745|Dummy|5864|497.00
16746|Dummy|5195|324.00
16747|Dummy|15476|46.00
16748|Dummy|9594|689.00
16749|Dummy|10658|687.00
16750|Dummy|17351|488.00
16751|Dummy|10316|778.00
16752|Dummy|18027|195.00
16753|Dummy|32020|909.00
16754|Dummy|26564|548.00
16755|Dummy|2798|903.00
16756|Dummy|9465|526.00
16757|Dummy|20447|398.00
16758|Dummy|16609|24.00
16759|Dummy|7940|352.00
16760|Dummy|28193|959.00
16761|Dummy|15317|776.00
16762|Dummy|25749|124.00
16763|Dummy|15019|247.00
16764|Dummy|26098|924.00
16765|Dummy|19072|93.00
16766|Dummy|30121|710.00
16767|Dummy|19446|2.00
16768|Dummy|18446|432.00
16769|Dummy|22939|568.00
16770|Dummy|11449|562.00
16771|Dummy|9580|103.00
16772|Dummy|30764|976.00
16773|Dummy|20376|431.00
16774|Dummy|12471|348.00
16775|Dummy|6790|406.00
16776|Dummy|665|562.00
16777|Dummy|8216|261.00
16778|Dummy|16232|84.00
16779|Dummy|27698|324.00
16780|Dummy|27827|610.00
16781|Dummy|8310|626.00
16782|Dummy|9701|105.00
16783|Dummy|1362|919.00
16784|Dummy|21868|183.00
16785|Dummy|11325|230.00
16786|Dummy|2331|727.00
16787|Dummy|1853|490.00
16788|Dummy|26061|93.00
16789|Dummy|6573|145.00
16790|Dummy|32332|213.00
16791|Dummy|9789|271.00
16792|Dummy|4465|122.00
16793|Dummy|32314|554.00
16794|Dummy|29580|441.00
16795|Dummy|22032|209.00
16796|Dummy|9989|733.00
16797|Dummy|17165|200.00
16798|Dummy|26692|466.00
16799|Dummy|18023|469.00
16800|Dummy|12495|93.00
16801|Dummy|2433|912.00
16802|Dummy|30130|390.00
16803|Dummy|12138|13.00
